language,text,Anger,Disgust,Fear,Joy,Sadness,Surprise
Tigrinya,እንደ ትግራይ ትስዕር ትግራይ ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕር ትስዕ,0,0,0,1,0,0
Tigrinya,##URL## ኣብዚኣ ኣቲኹም ሳብስክራይብ ግበሩ ኣነ ደኣ ከሐጉሰኩም ኢየ,0,0,0,0,0,0
Tigrinya,userid6zw3vc5e መን እዩ ኣይትህሉን ኢኻ ዝበሎ ንህዝቢ ትግራይ ወሪድዎ ለዋህ ህዝቢ ትግራይ ብጀካ ህዉሓት ኣብ ዓለም ጸላኢ ዝብሃል የብሉን,0,1,0,0,0,0
Tigrinya,እዞም ተጋሩ ተቃውሞ መልእዎም ኢዩ,0,1,0,0,0,0
Tigrinya,እንደም ታሪኽ እዚ ተዓዛባይ ጥራሕ ምዃን ክኸፍእ! ክሹፈይ Tigraywillprevail,0,0,0,0,1,0
Tigrinya,በዚ ኣጋጣሚ አነ ንባዕለይ ጥራሕ ሴንቴራል ኮማንድ ምኻነይ ይፈለጠለይ?,0,0,0,0,0,0
Tigrinya,ፈለስቲ ከይተረፋ ምስልታት ግብረ-ጽዩፍ ይርእያ እየን'፡ ጳጳስ ፍራንሲስ እንደምስልታት ተረፋ እየን እንደምስልታት ተረፋ እየን,0,0,0,0,0,0
Tigrinya,ኣየ ቅልውላው መንነት! ፈጣሪ ይውሰደኩም ጋለሞታ,1,0,0,0,0,0
Tigrinya,እንደ 45 ዓመት ን CIA ትኽድም ኔርካስ ክልተ ሓሙስ ምስ ተረፋካ ንኻልኦት እንደምንታይ ተቃምሰው ብዓል ሓሶት ዘይምነዎም ፎእእ,0,1,0,0,0,0
Tigrinya,ነብስኺ ብሰላም ትዕረፍ ዋዕሮ ሓፍትና። ስድራቤታ ኸኣ ፅንዓት ይሃብኩም።,0,0,0,0,1,0
Tigrinya,ተስፋ ዘስንቕ ነገር ዩ።ተስፋ ተስፋ ዘስንቕ ነገር ዩ።,0,0,0,1,0,0
Tigrinya,ክሳብ ማዓዝ እዩ ግን ከምዚ ኢልካ ንፁህ ህዝቢ ልገነዮ ስቃይን መንከራን?ምን ኣይነት ሰዎች ናቹ ግን ከሰው ልጅ ያልተፈጠራቹ ኣረመኔዎች ኣማራ?የኑፁሃን ዜጋ ደም ጠጪ ናቹ,0,1,0,0,1,0
Tigrinya,ክሳብ ማዓዝ እዩ ግን ከምዚ ኢልካ ንፁህ ህዝቢ ልገነዮ ስቃይን መንከራን?ምን ኣይነት ሰዎች ናቹ ግን ከሰው ልጅ ያልተ,0,1,0,0,1,0
Tigrinya,userli9wh5fh1n ናይ በሓቂ ጓልትጫርጣር ዓደይ ሕጂ ውን ትግራይ ትስዕር ነጥቢ,0,0,0,1,0,0
Tigrinya,እዋይ ብጭንቀት ሞይትካ facial expressions ኩሉ ይነግረካ ከም ጽንብላሊዕ ረጊፎም ዘለዉ ድኣ ናትካ እንድዮም ኣብ ቴለግራም ሰብ ሰኪ,0,0,0,0,1,0
Tigrinya,እንደም ባሻ ደስታ መብርሂ ይበል ዘብል በሳል መብርሂ እዩ,0,0,0,1,0,0
Tigrinya,ትግራይ ሃገር ንምግባር ማንም ሃይል ኣይክልክለናይ ክንቃለስ እና ገና every 30 ኣመት ጦርነት ይብቃዕ? ኢስራኣላውያን ኣብ ድያስፖራ ኮይኖም እዬም ሃገር ፊጥሮም! ሞትና ሞት ነፃነት ክከውን ኣለዋ?,1,0,0,0,0,0
Tigrinya,ኣውስትራልያ፡ ንዝሞቱ ዓማዊሉ ናይ ኣገልግሎት ባንክን ፋይናንስያዊ ማዕዳን ከኽፍል ዝጸንሐ ባንኪ ተባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባ,0,0,0,0,0,0
Tigrinya,ኣምላክ ምሕረት ይልኣከልና ኣሕዋተይ ዓወት ንየዋህ ህዝቢ ትግራይ ኣምላክ ምሕረት ይልኣከልና ኣሕዋተይ ዓወት ንየዋህ ህዝቢ ትግራይ ኣምላክ ምሕረት ይልኣከልና ኣሕዋተይ ዓወት ንየዋህ ህዝቢ ትግራይ ኣምላክ ምሕረት ይልኣከልና ኣሕዋተይ ዓወት ንየዋህ ህዝቢ ትግራይ ኣምላክ ምሕረት ይልኣከልና ኣሕዋተይ ዓወት ንየዋህ ህዝቢ ትግራይ ኣምላክ ምሕረት ይልኣከልና ኣሕዋተይ ዓወት ንየ,0,0,1,0,0,0
Tigrinya,እንደም እኳ ኢዩ ልዕሊ 15ሚልዮን መንእሰይ ኣጥፊእካስ ሽልማትን ወደኽደኽን።,0,0,0,0,0,1
Tigrinya,ህፁፅ ሓበሬታ እቱ ካብ ጥይት ብኣጋጣሚ ዝተረፈ መንእሰይ ትግራይ እግሩ ናብ ዘምርሖ ይጠፍእ ኣሎ። ኣብ ዓብይ ዓዲ መናእሰይ ንስራሕ ናብ ኡጋንዳ ክንወስደኩም እናበሉ ይምዝግ,0,0,0,0,1,0
Tigrinya,ኣታ በጠቃላቂቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃቃ,0,1,0,0,0,1
Tigrinya,ኣብ ኣብራሃምተስፋገበርተስፋገበርተስፋገበርተስፋገበርተስፋገበርተስፋገበርተስፋገበርተስፋገበርተስፋገበርተስፋገበርተስፋገበርተስፋገበርተስፋገበርተስፋገበርተስፋገበርተስፋገበርተስፋገበርተስፋገበርተስፋገበርተስፋገበርተስፋገበር,0,1,0,0,0,0
Tigrinya,እወ ከምኡ እዩ ገና ኣብ ዓዲ ሃሎ ዝተጠጀኣ እዩ ንመራሕትኻ ኣብ ማእከል ገዝኦም ኣትዩ ዝማረኸ ኣብባዓቲ ግምባሮም ዘንኮለ ኣብ ቅድሚኦም ተገቲሩ ዝሐንን ኣምበሳ,0,1,0,0,0,0
Tigrinya,አጆኩም ናትና አቤት ሕራነ ይበል ሓሞት ትግራዋይ መሪር እዩ,0,0,0,1,0,0
Tigrinya,ኩቡር ሓውና ካብ ልብነመስግንብጣዕም ዝገርም ዜና እንደ እኔ እንደምስግንብጣዕም እንደምስግንብጣዕም እንደምስግንብጣዕም እንደምስግንብጣዕም እንደምስግንብጣዕም እንደምስግንብጣዕም እንደምስግንብጣዕም እንደምስግንብጣዕም እንደምስግንብጣዕም እንደምስግንብጣዕም እንደምስግንብጣዕም እንደምስግንብጣዕም እንደምስግንብጣዕም እንደምስግንብጣዕም እንደምስግንብጣዕም እን,0,0,0,1,0,1
Tigrinya,ኣብ ኩናት ናሓለና ተፈሪሙ ዝበልኩሞ ተጣሒሱ መግለፂ ሓቡና ኣብ ኩናት ኣድዋ ኣላማጣ ዛላንበሳ ጨርጨር ኣብ ኩናት ናሓለና ተፈሪሙ ዝበልኩሞ ተጣሒሱ መግለፂ ሓቡና,0,0,0,0,1,0
Tigrinya,አየ ንሞት ዋርሳይ! ባርያስ አብ ውሻጠአ ጻሕላ እንዳሐረረ፣ እንዳማታ ከይዳ ድስቲ ካልኦት ተካውስ ዝተባህለ፣ ከምዚ ናትካን ናይ ጎይታኻ ሽፍታ ኢሳያስ ጦብሎቕሎቕ ምስ ተዓዘቡ ኢዩ።,0,1,0,0,0,0
Tigrinya,እንታይ ኮይኑ እዩ እንተርባ?,0,0,0,0,0,0
Tigrinya,እንታይ ኮይኑ እዩ እንተሰራባ?,0,0,0,0,0,0
Tigrinya,እንታይ ኮይኑ እዩ እንተሰርባ እንተርባ?,0,0,0,0,0,0
Tigrinya,እንታይ ኮይኑ እዩ እንተሰራባ እንተርባ?,0,0,0,0,0,0
Tigrinya,እንታይ ኮይኑ እዩ እንተሰራባ እንተሰራባ?,0,0,0,0,0,0
Tigrinya,እቲ ብሓሶት ንዘእመንኹም ሕጂ ኸኣ እቲ ሓቂ ክነግርኹም ከለዉ ክዋጃበረኩም እዩ ግን ስምዕዎ ጥራይ።,0,1,0,0,0,0
Tigrinya,ሀዚ ግርም መኪና እሞ ድማ ናይ ማረት እንደ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃብ ምንቃ,0,0,0,1,0,0
Tigrinya,ብጣዕሚ ደስ ዝብልን ዝገርምን ዜና መቀለ 70 እነደርታ ንፋሲል ጥራሕ ስዒርዎ ክንብል ኣይንክእልን ንዘረኣውነትን ኣደልዎ ፌዴሬሽን ንኩሎም ናይ ትምክሕቲ ሓይልታትን እዩ ሲዒርዎም ኣሰይ መቀለዋይ ኣናብስ,0,0,0,1,0,1
Tigrinya,ንክትዛረቦ ዝቀፊፊን ዘሐፊሪን ሻዕብያ ኣብ ዓድዋ እናሃለወ ዕጥቅና ክነራግፊ እልካ ምፊራም እዩ ገሪሙና ዘሎ ሓዱሽ ዓመት ፈረንጂ ሓዱሽ መሪድእ ኮይኑና,1,0,0,0,0,0
Tigrinya,ኣረሜናዊ በድልን ጨፍጫፍ ምፅናት ዓሌትን ፖለቲካዊ ፍጥሒ ክህብን ብታሪኻዊ ርሰተ መሬት ትግራይ ምዕራብ ትግራ በተለያዩ በድልን ጨፍጫፍ ምፅናት ዓሌትን ፖለቲካዊ ፍጥሒ ክህብን ብታሪኻዊ ርሰተ መሬት ትግራይ ምዕራብ ትግራ,0,1,0,0,0,0
Tigrinya,ተጋሩ ኩሉኹም ፎሎው ባ ግበሩኒ ተኾርየ ዓለም ጾማ ክትሓድርያ ። ገሪማ ዝበሃል ሰብኣይ ተተቖጢዑ በኸብዱ ።ኣልዒሉ ኣእማን ከላይ ጉንዱ ከይቀትለኩም ሰጉይዱ ሰጉይዱ።,1,0,0,0,0,0
Tigrinya,ከባልዑና እዮም ደልዮም! እዚ ስጉምቲ ቦርድ ምርጫ ኢያ ዓርስ ንዓርስና ንክንባላዕ ዝተፍሓሰ ሓደገኛ ሽርሒ እዩ! ተጋሩ ንጠንቀቕ! ግመት ንክፈርስን ናብ ሕድ ሕድ ኩናት ክንጥሕ,0,0,1,0,0,0
Tigrinya,ኣዛ ናይ TMH መድሕን ገስላሴ ገሪሙዋ ክትብሎ ዝደለየት ኣብ ዓይና ይረኤ ኣሎ እንታይ እዩ ዝብል ዘሎ እዚ ወዲ መምህር እዩ ካኣ ዝብልዎ እንታይ እንታይ እንታይ እንታይ እንታይ እንታይ እንታይ እንታይ እንታይ እንታይ እንታይ እንታይ እንታይ እንታይ እንታይ እንታይ እንታይ እንታይ እንታይ እንታይ እንታይ እንታይ እንታይ እን,0,0,0,0,0,1
Tigrinya,ናይቶም ብደውኩም ዝሞትኩም ከመን እዩ ታሓታቲ,0,1,0,0,0,0
Tigrinya,ከተማና ኣስመራ ኣብዛ ሳዓት? ምስ ጥሉል ክራማት?ምስልካም ኣስመራት ኣብዛ ሳዓት?,0,0,0,0,0,0
Tigrinya,ከተማና ኣስመራ ኣብዛ ሳዓት? ምስ ጥሉል ክራማት?ምስልካም ኣስመራት ኣብዛ ሳዓት?,0,0,0,0,0,0
Tigrinya,ከተማና ኣስመራ ኣብዛ ሳዓት? ምስ ጥሉል ክራማት?ምስልካም ኣስመራት ኣብዛ ሳዓት?,0,0,0,0,0,0
Tigrinya,ከተማና ኣስመራ ኣብዛ ሳዓት? ምስ ጥሉል ክራማት?ምስልካም ኣስመራት ኣብዛ ሳዓት?,0,0,0,0,0,0
Tigrinya,ከተማና ኣስመራ ኣብዛ ሳዓት? ምስ ጥሉል ክራማት?ምስልካም ኣስመራት ኣብዛ ሳዓ,0,0,0,0,0,0
Tigrinya,ተቃኝቃኝንን በተለትቃኝ በተለትቃኝ በተለትቃኝ በተለትቃኝ በተለትቃኝ በተለትቃ,0,1,0,0,0,0
Tigrinya,እንደም በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለይ በተለ,0,1,0,0,0,0
Tigrinya,ትዊተርኩም ትተብልቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁቃል በተቃልቁ,0,0,0,0,0,0
Tigrinya,ተሽረፈት ግን ሽፍታ ድዩ ዋላ መግስቲዩ ክዘርፈኩም የ እዩ ዝብል ዘሎ ኮ ንሰብ ሃፍቲ ተግሩ,0,1,0,0,0,0
Tigrinya,እንደም እዞም ወረርቲ ዕረፍቲ ከሊኦምኹም እምበይ ዕላማ መስዋእቲ ቀዳሞት ኣያታትኩም ንስኻትኩም ክትመሃሩ ክትቀስኑ እዩ ነይሩ,0,0,0,0,1,0
Tigrinya,በተለይቅለቅ በስቴትስ ትራም,0,0,0,0,0,0
Tigrinya,ብጣዕሚ ደስ ዝብል ኮይኑ እቱ ኮሚደሮ በዚሑ ተራእዩኒ። ናብ ሳልሳ ዝቕየረሉ መንገዲ ኣሎ ዶ?,0,0,0,1,0,0
Tigrinya,ንቶሞ ደቂ ራያ ሰነጥበባዊያን ከዘይታሓውስዎሞ ገረምቲ እኩሞ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደ,1,0,0,0,0,1
Tigrinya,ሓምድ ኢድሪስ ዓዋተ ተተተተተቃልሲ ቦኪርካዮ ኩሉ ከይ ከተተተተተ ብእንኮ ኣቡ ዓሽራ ካላሽን ከይኣተተተተተ ባሕቲ መስከረም ኣርኣኻዮ ንጸላኢ ትርኢተ፡ ተኲስካያ ፈላሚት ጥይተ፡,0,0,0,1,0,0
Tigrinya,እዋይ ኢስያስ ህልም ብልካን ናብዘይ ኣትወ ዘይብሉ,0,1,0,0,0,0
Tigrinya,እንደ ምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደምንቃሉ እንደ,0,0,0,0,0,0
Tigrinya,አብ ለጥ ድበለ ራያ ዝተወለደ ናይ 21 ክዘመን ክስተት Gecho ጌታቸው ረዳ ሰናይ ናይ ስራሕ ዘመን ይግበረሉ?,0,0,0,1,0,0
Tigrinya,ኣእምሮን ከም ከብዳም ባሻ ደስታ። ሚጢጢ ርእስን ኣእምሮን ባሻ ደስታ።,0,1,0,0,0,0
Tigrinya,ሚጢጢ ርእስን ኣእምሮን ከም ከብዳም ባሻ ደስታ። ኣእምሮን ባሻ ደስታ።,0,1,0,0,0,0
Tigrinya,ስጋኻ! ተናሓናሕቲ ውድባት ባንዳታት ብቐንዲ እዬም::: 🤮,0,1,0,0,0,0
Tigrinya,ስጋኻ! ተናሓናሕቲ ባንዳታት ብቐንዲ ውድባት እዬም::: 🤮,0,1,0,0,0,0
Tigrinya,ን ወይዞሮ ስንዳዮ ሲ ተዛርበን ኣለኻ አስኻ አንታይ ትገብር ዘሕዝን አዩ ስድራቤት ምልእቲ አያ ዓያሹ ማለት አዩ ኣብ ከተማ ዘወን ዝብል ዘሎ ደኣ ጎራ,0,1,0,0,0,0
Tigrinya,ናይ ሕልፍ ጉጉየ ውሳነታትኩም ተመሊስና ክንቅይሮ ስለ ዘይንኽእል ምሳኹም መልስና ካልኣይ ስቃይ ንሕልፍ ኣለና ነቲ ዝመስእ ወሎዶ ግን ሓደራ ከምቲ ነውቀሰኩም ዘ እንደ እነዚህ ተቃምቃም እንደ እነዚህ ተቃምቃም እንደ እነዚህ ተቃምቃም እንደ እነዚህ ተቃምቃም እንደ እነዚህ ተቃምቃም እንደ እነዚ,0,0,0,0,1,0
Tigrinya,እንደ ጃንዳ ሽበራን አሰልጣኒ ኣሸበርትን ብድንጋፄ ክሞት እዩ,0,1,0,0,0,0
Tigrinya,እንደ በል ነፋጥ መጀመርያ ስዋስው ትግርኛ ተመሃር ሐራኢ ንዮሴፍ ክትነቅፍ ዓቅሚ የብልካን ደንቆሮ ወዲ ደንቆሮ ወዲ በላዒ ሰብ ክክ እንደ በል ነፋጥ መጀመርያ ስዋስው ትግርኛ ተመሃር ሐራኢ ንዮሴፍ ክትነቅፍ ዓቅሚ የብልካን ደንቆሮ ወዲ ደንቆሮ ወዲ በላዒ ሰብ ክክ እንደ በል ነፋጥ መጀመርያ ስዋስው ትግርኛ ተመሃር ሐራኢ ንዮሴፍ ክትነቅ,0,1,0,0,0,0
Tigrinya,እንደ እናት ሞት ሰብ ደው ክብል አረ ወዲእክሞ ባ,0,0,0,0,1,0
Tigrinya,ልቢ ዝሰብር ግፍዒ እዩ እህህ ፅንዓት ይሃብካ ህዝቢ ትግራይ,0,0,0,0,1,0
Tigrinya,ናይ ኣሸቀልቲ ሻቅሎት ዝያዳ ንከደምቲ ሸቀልቲ ኣሻቂልዎም ዘገርም ኣይኮነን ከደምትን ኣኸደምትን ዕርቃኖም ወጺኦም ፍትሕን ሰላምን ዞባና ዝረጋገጽሉ ርሑቅ ኣይኮነን ዓወት ንሓፋሽ።,0,1,0,0,0,0
Tigrinya,ኣብ ህዝቢ እና ተቃኘት ክልተምነ ከመይ ወደይ ፈጣሪ ምሉእ ሂወትኻ ሓዘን ን መከራ ን ይግበሮ ውላድ ዘይብልካ የትርፍካ ኣሜን,1,1,0,0,0,0
Tigrinya,ባሕቲ! ባሕቲ ሚያዝያ ድምፂ ወለድና ንሰምዐሉ መከራ ህዝብና ዘብቀዓሉ ቅዱስ ባሕቲ ይግብረልና,0,0,0,1,0,0
Tigrinya,ኣብይ ኣሕመድ ኣማውውታ ከንቱ ዳኣ ክትመውት ትኾን ንሓመድ ኣዳም ከማን ኣይትረክባን ንኣራዊትን ንሽላን ትኹን ሬሳኻ ኣብይ ኣሕመድ ኣማውውታ ከንቱ ዳኣ ክትመውት ትኾን ንሓመድ ኣዳም ከማን ኣይትረክባን ንኣራዊትን ንሽላን ትኹን ሬሳኻ ኣብይ ኣሕመድ ኣማውውታ ከንቱ ዳኣ ክትመውት ትኾን ንሓመድ ኣዳም ከማን ኣይትረክባን ንኣራዊትን ንሽላን,1,1,0,0,0,0
Tigrinya,ከዳዕ ስቅ ኢልካ ወያኔ ዝሃቡካ ብላዕ ከዳዕ ዝዕሾ ኤርትራዊ የለን,0,1,0,0,0,0
Tigrinya,ኣበይ ኣለኩም ተጋሩ ያላ ንዑ እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እንደሚላልኩም እን,0,0,0,0,0,0
Tigrinya,እንደም ኣነ ስግርመኒስ ሱርዕ ኢኻ! ከምዚ እዩ እኮ ቃልሲ ዝጽይቅ ዘሎ እንታይ ሓሳብ ይሸይጥ ኣሎ! ከም በረኸት እቲ ዓኒ ስብኣይ ግዜጠኛ ኣምጽኣልና! ኣብ ናብሩኡ እዚ ወዲ ቅልውላው ኣለው!,1,0,0,0,0,0
Tigrinya,እንዳሞትኩም ከም ገመል ኣይትግዓሩኩም,0,1,0,0,0,0
Tigrinya,እንዳሞትኩም ከም ገመል ኣይትግዓሩኩምኩም,0,1,0,0,0,0
Tigrinya,እንዳሞትኩም ከም ገመል ኣይትግዓሩኩምኩምኩም,0,1,0,0,0,0
Tigrinya,እንዳሞትኩም ከም ገመል ኣይትግዓሩኩምኩምኩምኩም,0,1,0,0,0,0
Tigrinya,እንዳሞትኩም ከም ገመል ኣይትግዓሩኩምኩምኩምኩምኩም,0,1,0,0,0,0
Tigrinya,እቲ ርትዓዊ ታሪኽ ኲናት ዓድዋ ክንገራ ይግባእ። መንነትናን ሉኣላውነትናን ዝሸጠትን ዘፅነተትን።,0,0,0,0,1,0
Tigrinya,ብፃይ ብፂት ክትብል ቁሩብ ሕዝ ኣየበለካን?,0,0,0,0,1,0
Tigrinya,ኔቶ፡ ኣብ ሓደገኛ እዋን ዝተዋህበ ሓደገኛ መግለጺ ዶናልድ ትራምፕ እንደምንቃዊ ተራምፕ እንደምንቃዊ ተራምፕ እንደምንቃዊ ተራምፕ እንደምንቃዊ ተራምፕ እንደምንቃዊ ተራምፕ እንደምንቃዊ ተራምፕ እንደምንቃዊ ተራምፕ እንደምንቃዊ ተራምፕ እንደምንቃዊ ተራምፕ እንደምንቃዊ ተራምፕ እንደምንቃዊ ተራምፕ እንደምንቃዊ ተራምፕ እንደምንቃዊ ተራምፕ እንደምንቃዊ ተራምፕ እን,0,0,0,0,0,0
Tigrinya,እንደ ምስክ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስክ እንደ ምስ,0,1,0,0,0,0
Tigrinya,ኣስተማምህደር ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕም ተባባዕ,0,0,0,1,0,0
Tigrinya,ኹናት ባህላዊ ጸወታኹም ዶ ኣይኾነን! ኹናት በይና እወ። ኹናት ጠጥቅኹሞ ደኣ በይና እወ። ኹናት ባህላዊ ጸወታኹም ዶ ኣይኾነን!,0,1,0,0,0,0
Tigrinya,እንደ ዶር አብይ,0,0,0,0,0,0
Tigrinya,እቲ ዝገርም ነገር እዚ ወዲ ጽንዓደግለ ኣኸለጉዘታይ ካብ ርክብ ፊሊፖስን ወዲ ወረደን ዝነግረና ብዛዕባ እቶም ሩካን ማይ ተቀበልቲ ናይ ክድዓት ሰርቲፊኬት ዝኾኑ,0,1,0,0,0,0
Tigrinya,እንደም ተሳንየን ክኸዳ ከለዋ ከመይ ጥዑም ይመስለካ፡፡,0,0,0,1,0,0
Tigrinya,ኢትዮጵያ በስዑዲ አረብ ተቀምጠቃ ቅትለት ከም ትምርምር ገሊጻ ተቀምጠቃ,0,0,0,0,0,0
Tigrinya,እንደ ምፍታሕ እንተ ሓሰበ ይሓይሽ፥ ክልል ትግራይ ን ሰላም እንተ ሓሰበ ይሓይሽ፥ ካብ ሸንኮልል ህድእልካ ሽግርካ ምፍታሕ እዩ,0,1,0,0,0,0
Tigrinya,ኣርሴናል ዝብሃል ክለብ ብጣዕሚ ፅቡቅ እዩ።,0,0,0,1,0,0
Tigrinya,አንታ ሓወይ ንሶምስ አይ ደምባዉያንድዮም። ካብ አሕዋቶም ጎንደራዉያን ዝፈለናዮም ስለዝመስሎም ፍርሒዩ።,0,1,0,0,0,0
Tigrinya,አንቱም ሰባ,0,1,0,0,0,0
Tigrinya,እንደ ኤሪትራ መሪር መስዋእትነት ታሪኽ ተስዓረሉ ዝኸፈለሉ ድኣንበር የለንን,1,0,0,0,1,0
Tigrinya,እንደም ኢድኩም ብደም ተሓተቲ ተሓተቲ ተሓተቲ ተሓተቲ።,1,0,0,0,1,0
Tigrinya,እንደም ኢድኩም ብደም ተሓተቲ ተሓተቲ ተሓተቲ።,1,0,0,0,1,0
Tigrinya,እዋይ ነዚ እያ ሎሚቅነ እዚ ረሳሕ መልሓሳ ልጓም ጌራትሉ ቀንያ? ሕጂ ግርም! ኩላ እዛ ጊዜ ሂቡዋ ክትዓፍር ዝኸረመት ሕጂ ዝዘራእካዮ ምዕጻድ ኮይኑ ነቶም ካልኦት ድማ ከምኣ የማስሎም?,0,1,0,0,0,0
Tigrinya,እዋይ ነዚ እያ ሎሚቅነ እዚ ረሳሕ መልሓሳ ልጓም ጌራትሉ ቀንያ? ሕጂ ግርም! ኩላ እዛ ጊዜ ሂቡዋ ክትዓፍር,0,1,0,0,0,0
Tigrinya,ዋው ዋሪ ዝገርም ደርፊ በቃ ጥበብ ማለት እዙይ እዩ,0,0,0,0,0,1
Tigrinya,ነዓይ ተመራፂ ኣንበሳ ኢንተርናሽናል ባንክ እዩ lion lion for ever 😍😍😍🙏💪💪💪,0,0,0,1,0,0
Tigrinya,በተለይ እንደኛልን፡ ካብቲ ሕማም ንላዕሊ፡ እቲ ጭንቀት ይብእስ ነይሩ Tigray Ethiopia Amhara Oromo,0,0,1,0,0,0
Tigrinya,እንደ አህዋተይ ምዕንቲ ህዝቡኹም ሃም ሽምኣ ነዲድኹም መራህትና ኻኣ ኩሉ ረሢኦም ብሥልጣን ይጻላእለዉ ብጣዕሚ የህዝን አብርሃ ጀግናና ኢኻሞ ንበረንላ ካብ ሥቃይኻ መዋጽዕ ያሃብካ,0,0,0,0,1,0
Tigrinya,እዩ፥ እዙይ ብፍጥነት ክውገዝ ኣለዎ፥ ዝገርም እዩ፥,0,0,0,0,0,1
Tigrinya,ኣብ ዕዳጋ ሽላ ብዘጋጠመ ሃንደበታዊ ባርዕ ሓዊ እተን ድኳናት ጉድኣት በፂሐን እየን።,0,0,0,0,0,0
