language,text,Anger,Disgust,Fear,Joy,Sadness,Surprise
Oromo,Maalummaa tokko tokko sadarkaa Godinaa Fi aanaa jiru kan komii ummataa deebisuu hin dandeenye kan osoo gaggeessa tahee jiru ummanni mootummaa jadhee hanqina gama hojii isaatiin mul'ate komatu ummata tasgabeessu dhiisee sa'aa dura malee sa'aa booda hojii hin seenne kana ilaalaa,1,0,0,0,0,0
Oromo,Yaa Dr durii sitti kolfan turee yoo ati waaee abbbaa mana fi haada mana haasoftuuu ammaa garuu gahe argeee gailaa keesssaaati rakkko gudddaa iftoominaa dhabbbudha waaanti ati duubacha turte hundi gariidha,0,0,0,1,0,0
Oromo,uuufeee itti cabisii dhaamii hadhaashee kormaa koo barooodii babaroochisssii barooodaa akkkaa lenchaa,0,0,0,1,0,0
Oromo,Ragaan yakka waraanaa Itoophiyaa barbadeeffame jedhan jiraattotni ijaan argan.Ragaa yakka sanyii balleessuu Lixa Tigraay keessatti raawwatame dhabamsiisuuf jecha duulli reeffa namoota dhibbaan lakkaawamanii.URL URL,0,0,0,0,0,0
Oromo,Kolfaa koo Oromoo Jawwee Abbaa Biyyaa Ammas Waaqaa gaditti. Suma Abdiin Kiyya! Dubbatuus Callisnaan Kumaatama Caalta. Bareedaa Abbaa koo Akkam na mararta! URL URL,0,0,0,1,0,0
Oromo,.Nafixaanyaan sodaate bochuu fi eessa dhooksaa tti hojjaatan ifaa hin baane fi(nama dhuufuun qabee hin utaalu ) yoo ifaa ba'ee Nafixaanyaan rakkoo gudda irraatti kuftii,0,1,0,0,0,0
Oromo,.Nafixaanyaan sodaate bochuu fi eessa dhooksaa tti hojjaatan ifaa hin baane fi(nama dhuufuun qabee hin utaalu ) yoo ifaa ba'ee Nafixaanyaan rakkoo gudda irraatti kuftii,0,1,0,0,0,0
Oromo,.Nafixaanyaan sodaate bochuu fi eessa dhooksaa tti hojjaatan ifaa hin baane fi(nama dhuufuun qabee hin utaalu ) yoo ifaa ba'ee Nafixaanyaan rakkoo gudda irraatti kuftii,0,1,0,0,0,0
Oromo,.Nafixaanyaan sodaate bochuu fi eessa dhooksaa tti hojjaatan ifaa hin baane fi(nama dhuufuun qabee hin utaalu ) yoo ifaa ba'ee Nafixaanyaan rakkoo gudda irraatti kuftii,0,1,0,0,0,0
Oromo,.Nafixaanyaan sodaate bochuu fi eessa dhooksaa tti hojjaatan ifaa hin baane fi(nama dhuufuun qabee hin utaalu ) yoo ifaa ba'ee Nafixaanyaan rakkoo gudda irraatti kuftii,0,1,0,0,0,0
Oromo,2022 keessa Baga Ayyaana Faasikaa isin gahe. Ayyaana Gaarii!,0,0,0,1,0,0
Oromo,ustaaz raayya jaalala qabu akkamitti akkan ibsadhun wallaale baayyee baayyeen jaaladha wallaahi yaa ustaaz raayyaa lubbuu fidaa taatu onnee jirtani,0,0,0,1,0,0
Oromo,Oduu gaddaa mootummaan ummata nagahaa Shanee jedhee warraa mana hidhaatti dararaa turee rashanun ittii fuufee jira Muddee 17/2021 Walloo aanaa dawwee harawaa mana hidhaa booraatii baasanii nama 17 bakka kaarriphoo jedhamutti rashanuun dhagahame daguuggaan Haadhaabbatu. URL,0,0,0,0,1,0
Oromo,nafxanyaan kaleessas harra diina sabaa sablammoota biyya kanaati,0,1,0,0,0,0
Oromo,Guyyaa 16/01/2022Konya wallagga baha Ona waayyuu Tuqaa Ganama walitti daachana jennee adda yaane leenchichi kaambii diinaa itti seenuun diina saba oromoo kan taatee waraana bilxiginnaa akka baalaa harcaasee injifannoon goolabee jira. #OromoLiberationArmy #ola #Oromia URL,0,0,0,1,0,0
Oromo,qindeeesssitooota filmii Amaaana hundumakesssanifu galata guddda qabdamaaarrre Ammmallle kana caaalaaa waaan baaayeee isinirrra eeegna galannni keeesssan bilisummma haaata u Yaaa Rabbbi si kadhannna nubilisomsi,0,0,0,1,0,0
Oromo,Ortodoksii Yukireen hambaa seenaa ta'an sababa waraanan balaarra jiru- UNESCO,0,0,0,0,0,0
Oromo,Bataskaanonni Ortodoksii Yukireen hambaa seenaa ta'an sababa waraanan balaarra jiru- UNESCO,0,0,0,0,0,0
Oromo,Biyya hogganuun kutannoo mataa ofii gaafata. #Rabbiin sodaachuu gaafata. Amantaa qabaachuu gaafata. Ati hattoota walakkaa teesse biyya hogganu goonkuma hin dandeessu. Hattoota bobaa kee jalaa baafte uummata waliin araara buufachu qabda.,1,0,0,0,0,0
Oromo,J.sanyii fi jaallan hunduu baga ayyaan irreecha bara2021tiin isin gahe.ayyaan bilisummaa oromiyaa habbuuqqadhaa.dhandhamaa URL,0,0,0,1,0,0
Oromo,"Isin namoota xuraa'oodha, mootummaan yoo ajjeesu du'e hin jedhamu gabaasa du'a lolaan gahee qofa gabaastu mitii?",0,1,0,0,0,0
Oromo,Abbaan saree kanaa TTaye Dendea AredoDTaye Dendea AredoATaye Dendea Aredonurraa hidhadhaa URL,1,1,0,0,0,0
Oromo,Jabaaadhaaa yadddaaa Kooo qilllensaaa irrraaa nafi olchaaa akkkumaaa beeekamuuu motuuummmaaa soba Ethiopian bara kan filaaannno jedheee gesssusuuu isaaa hin beeekama garuuu dhabbbataaa University baratttooonnni kardiii filaaannno osooo fudhatttin hafneee,1,0,0,0,0,0
Oromo,Qaba oromoon sabaa abdii leenca taatee dhiira diinatti summii,0,0,0,1,0,0
Oromo,Fayyyiii maqaaa yesusin,0,0,0,0,0,0
Oromo,Nan qalinaa ajjeesaa malee jedheen Oromo Bilisummaa himadhe yeroon rukutamee booji’ame isaan garuu nuti waan akkasii hin beeknu jedhanii yaala fayyaa naa godhanii kunuunsa gaarii naa gochaa jiru jedhe booji’amaan Tigiree ta’e ku,0,0,0,0,0,0
Oromo,Page kanaan waantota ijoo barbaachisa ta'an sirreeffama Kan barbaadan qeeqa muddannoo fi yaadawwan adda addaa irratti yeroo dhiyootti qabadheen dhufa. Qaamni Dhimmi ilaalatus furmaata fi hordoffi barbaachisa Akka godhu hawii koodha.,0,0,0,0,0,0
Oromo,Oromooti kaleessaa immoo Diyaaspooraan gargaarsii keessan biyya ijaaruu malee biyya diiguu ta'uu hinqabu jedhee eergaa Abyi Ahmed sirrattii dabarfateera. WBO hingargaariinaa calumaa jedhaattii nafxanyaan isiin haafixuu jechuudha.,1,1,0,0,0,0
Oromo,"Galata guddaa qabda, @<username>. Waan soba akkanaa sheerii gochuurraa ofi qusachuun keenya gaariidha. Waan dhugaa keenyayyuu dubbannee yoom fixnaa?",0,0,0,1,0,0
Oromo,Pireezidantiin Senegaal Maakii Saal mootummaa diigan,0,0,0,0,0,0
Oromo,UKtti barumsa 'falfalaan' digriin lammaffaa kennamuufi,0,0,0,0,0,0
Oromo,Oromiyaa kee Poolisii jiraataa dalagge. Miseensii Oromiyaa cunqursaafi daguugga Mootummaan Uummatasarran gahu ilaaluu waan dadhabeef Waraanuma Waliin jirutti qawweesa garagalchuun Waraana 6 lubbuun galaafatee WBOtti ganama kana harka kennateera.,0,0,0,1,0,0
Oromo,Jajjabee mudhii rasaasaa halkaniif guyyaa diina watwaachisee raasa wbo koo galatooma URL,0,0,0,1,0,0
Oromo,salphooota niiitiii wayyyaaaneee ergamtuuu wayyyaaaneee hin barbaaannnu,0,1,0,0,0,0
Oromo,Ani hordoftuuu amantaaa Protestant miti garuuummmooo sia baaayeeen irrra dedddeeebeee caqase oromummmaaa fiii cunqursaaatu walittti nu fide,0,0,0,0,0,0
Oromo,Osoo ati haadhookoo miti taatee yoona nin hinaafa mitii? Baga dhalatte Qaaliikoo!By Boontuu Baqqlaa,0,0,0,1,0,0
Oromo,Osoo ati haadhookoo miti taatee yoona nin hinaafa mitii? Baga dhalatte Qaaliikoo!By Boontuu Baqqlaa,0,0,0,1,0,0
Oromo,Osoo ati haadhookoo miti taatee yoona nin hinaafa mitii? Baga dhalatte Qaaliikoo!By Boontuu Baqqlaa,0,0,0,1,0,0
Oromo,Osoo ati haadhookoo miti taatee yoona nin hinaafa mitii? Baga dhalatte Qaaliikoo!By Boontuu Baqqlaa,0,0,0,1,0,0
Oromo,Osoo ati haadhookoo miti taatee yoona nin hinaafa mitii? Baga dhalatte Qaaliikoo!By Boontuu Baqqlaa,0,0,0,1,0,0
Oromo,Oromiyaa amantichaa hordoftoonni broodkaastingi neetwoork dubbise bultii kaasee nagayaafi bifa tasgabbii ayyaanni cuuphaa kabajataa jiraachuuu himaniiru,0,0,0,0,0,0
Oromo,Qabata 'ODUU Hatattama WBO Ambootii waraana hedduu fixe kuno |Moha Oromo' YouTube URL keessa,0,0,0,0,0,0
Oromo,Qabsoon waggaa 50 oliif geggeefamaa bayame fi ilmaan Oromoo miliiyoonotaan itti wareegaman barana Goolaba argachuun isaa dirqama Oromoo hundaati keessattuu kan WBO Qeerroo fi Qarreeti Muramte.,1,0,0,0,0,0
Oromo,wowww baaayyyeee gaaariii dha itttiii fufiii qaxaleee kooo,0,0,0,0,0,1
Oromo,Aster Badhaane Finnfinnee keessa baane galuuf sodaa qabna nageenyummaan natti hin dhaga'amu jette kan jettu. Afaan ishee tortoraa kana keessa waan ba'aa jiru of duuba deebite kan hin ilaalle isheen nama utuu hin ta'een sareedha sareen immoo warra irraa dhalatteef utuu hin ta'in,0,1,0,0,0,0
Oromo,maltuuu siii dhaamaa sii hin waaqefffataa jidduu kaa obbolesa ibiddi dhaamaa jirama,1,1,0,0,0,0
Oromo,Ati lenca biyyyaaa kanaaa kan akkkake adunyatiii beksise hin jiru duri ati jirta tanan biyyyiii kenyaaa warqeee qabdiii atileti akkkake bara sani rabiii nuf halatuuu sif badhasiii nobel sif malaaa,0,0,0,1,0,0
Oromo,Korma lammmiiin jalayaaatu kadiiinnni gurrra sodaaatu,0,0,0,0,0,0
Oromo,amaarri kadhachuu aadaa afaan eenyuu beektee dhugaa dubbatti duras,0,1,0,0,0,0
Oromo,Abiy amma intarneeta cufuu hin danda'u. Mootummaan rakkoo diinagdee hamaa keessa seenee jira sababa lagannaa fi uggura diinagdeetiin. Guyyoota lamaan kana qofatti kisaaraan isaan mudattu birrii bilyoona 20 tti tilmaamama. Buli Qeerroo! #FreeJawaarMohammed,0,0,0,0,0,0
Oromo,Ijoolleen morkii du'aaf isaan saaxilu maaliif TikTok irratti dalagu?,0,0,0,0,0,0
Oromo,"Dubbii baayyee nama gaddisiisudha.Dubbiin Oromoo kun gara tokkotti raawwii argachuu qaba.""Gara-jabinni kana caalu jiraa garuu?Uummanni Godina Horroo Guduruu Wallaggaa aanaa Amuruufi Jaartee Jaardagaa yeroo ammaa rakkoo hamaa keessa jiru. Qe'ee isaaniirraa ari'amuuniiru!",0,0,0,0,1,0
Oromo,"Dubbii baayyee nama gaddisiisudha.Dubbiin Oromoo kun gara tokkotti raawwii argachuu qaba.""Gara-jabinni kana caalu jiraa garuu?Uummanni Godina Horroo Guduruu Wallaggaa aanaa Amuruufi Jaartee Jaardagaa yeroo ammaa rakkoo hamaa keessa jiru. Qe'ee isaaniirraa ari'amuuniiru!",0,0,0,0,1,0
Oromo,"Dubbii baayyee nama gaddisiisudha.Dubbiin Oromoo kun gara tokkotti raawwii argachuu qaba.""Gara-jabinni kana caalu jiraa garuu?Uummanni Godina Horroo Guduruu Wallaggaa aanaa Amuruufi Jaartee Jaardagaa yeroo ammaa rakkoo hamaa keessa jiru. Qe'ee isaaniirraa ari'amuuniiru!",0,0,0,0,1,0
Oromo,"Dubbii baayyee nama gaddisiisudha.Dubbiin Oromoo kun gara tokkotti raawwii argachuu qaba.""Gara-jabinni kana caalu jiraa garuu?Uummanni Godina Horroo Guduruu Wallaggaa aanaa Amuruufi Jaartee Jaardagaa yeroo ammaa rakkoo hamaa keessa jiru. Qe'ee isaaniirraa ari'amuuniiru!",0,0,0,0,1,0
Oromo,Oromoon #Ertiraan saamamuu hin feene #WBO cina dhaabbadhuutii diina gogombisi! Araarri hinjiru! Oromiyaadha manni keenya! Oromiyaa yookaas du'a!,1,0,0,0,0,0
Oromo,"Biyyya Oromiyaa kee ol kaaafnaa gootan ijaaaramte, biyyya ofkabachiftu kan diiinaa gamteee, faaajjjii kee ol kaaafnaa kan ittiin beeekkkamtu, diiina kee mancaafnaa kan sitti dheeekkkamtu, walabummmaa kee hawwwinaa Oromiyaa tiyyyaa kabajamtuuu biyyyaa",1,0,0,0,0,0
Oromo,Bàga milkooofte Gooota keeenya Nuuuf jiraaadha oromummmaaa oromiyaaa tiyyyaaa kabaja Siiif maaala,0,0,0,1,0,0
Oromo,Umanni dammaqe umanni barate umanni hidhate yeroo hunda diina isaa ni injifata Dr. Hayilee Fidaaumannni Oromoo amma dammaqeera barateera nafxanyaa ofirraa buqqisuuf kan isa hafu hidhachuu qofa. Kanaaf roorroo manatti itti dhufte Oromoon hidhatee ofirraa deebisuun dirqama.,1,0,0,0,0,0
Oromo,Jalqabaa Ammaa dhumaaatti kolfaa ilaala xummmuree Bashansiiisaa barsiiisa,0,0,0,1,0,0
Oromo,Oromiyaa broodkaastingi neetwoork hagayya ministirri muummee Dr. Abiyyi ahimad olompikii tokiyoo irratti itoophiyaan fiigicha meetira dubaraatiin atileet lattasanbat gideeyiin medaaliyaa naasaa argachuusheetiin baga gammanne jedhan fuula feesbuukiisaanirratti,0,0,0,1,0,0
Oromo,Yoyyyaaa yoyyya omn nufi jiraaadhu ijaaafi gurrra umaaata oromooo,0,0,0,1,0,0
Oromo,Jawaar Siraaj Muhammad / Hagayya 2011Barnoonni hawaasa kamiifuu bu’ura guddinaati. Hireen barnootaatis mirga namoomaa kan bu’uraa waan taateef namayyuu hiree tana argachuu qaba. Ija tanaan haalagara barnootaatiin kurneelee lameen dabran kanaURL URL,0,0,0,0,0,0
Oromo,Namoota hojiif gara biyyoota alaa imalaniif maaltu yaadame? Yaaddoon jiru maali?,0,0,0,0,0,0
Oromo,Namoota hojiif gara biyyoota alaa imalaniif maaltu yaadame? Yaaddoon jiru maali?,0,0,0,0,0,0
Oromo,Namoota hojiif gara biyyoota alaa imalaniif maaltu yaadame? Yaaddoon jiru maali?,0,0,0,0,0,0
Oromo,Namoota hojiif gara biyyoota alaa imalaniif maaltu yaadame? Yaaddoon jiru maali?,0,0,0,0,0,0
Oromo,Namoota hojiif gara biyyoota alaa imalaniif maaltu yaadame? Yaaddoon jiru maali?,0,0,0,0,0,0
Oromo,Oromo: #Breaking_News|TDFHoggantoota Olaanoo Rayya ittisa biyyaa fi humna adda naannoo Amaara waraana Gaashaana iratti dhumatan. Har'a Magaala Gondar Kaampii rayyaa ittisa biyyaa Azazoo jedhamutti sirni awwaalcha isaani raawwatame. Akka gabaasa ammaa kanatti TDF Lolaa HAR'AA kanaan URL,0,0,0,0,0,0
Oromo,Bara Taayyee fi harreen Twitter gubbaa baate Oromoon duula gana irraa hafuu salphina!,0,1,0,0,0,0
Oromo,Marii kana yeroo hunda akkas taannee dadhabnee utuuu hin taanee humna ijaaarannne qabsotti jiraaachu keenya ibsaa Haaamile walbusuuun gaaarii miti Waaaee OPDO wagga hedduu irraa dubbachaa turre Wannna harra waan irraa jijjirama hinagarrre Tufffattani bira dabartani toftaa biraaan utuuu,1,1,0,0,0,0
Oromo,Sirni duula Minilik bifa har'aan waraana maqaa Shanee jedhuun Uummata nagaa Oromoo irratti banuuf deema. Kanaaf immoo furmaatni Oromoo hundi bakka jiruu hunda walii ta'uun diinaa isaa kani ta'e sirna Bilxiginnaa kana ofirraa kufisuu qaba jena. #Oromiyaan ni bilisoomti.,1,0,1,0,0,0
Oromo,Oromo tokkootu jecha ajaa'ibaa wahii jedhe beektanii akki jedhi: 'Leenca Oromo keessanii hin ajjeesinaa saree algaatu isin nyaata!!' Jedhe.,0,0,0,0,0,1
Oromo,Sirbaa bayyee baaaredadhaa jabaadhuu ammmas Oromiyadhaf kana caala sirbamuuu qaba,0,0,0,1,0,0
Oromo,Jabaaadha kana caaalaaa nuuuf cimi jajjjabeee gaaariiidha.,0,0,0,1,0,0
Oromo,Oromoo adii Itoophiyaan ala jiraattuu fi Oromiyaa guutuu keessatti jeequmsa kaasaa jirta. Waan hin taane keessan dhiisaa. Jibba lallabda. Oromiyaa ummata hiyyeessaaf ba’aa taatee jirta.,1,0,0,0,0,0
Oromo,Wayyaa maaaf dhalata Namni Taaadddeeettti hin baaane hafuuu qabuuu dha Fayyyaaa gaaariii fi ergaaa cimaaa,0,0,0,1,0,0
Oromo,Wayyaa maaaf dhalata Namni Haaacaaaluuuttti hin baaane hafuuu qabuuu dha Fayyyaaa gaaariii fi ergaaa cimaaa,0,0,0,1,0,0
Oromo,Oromoo ayyaana #Irreessati.irreessi immo nagaa jaalala galateffaan fi kabaja akkasumas ayyaana #ummaatati.gaaru yeroo ayyaanni ummaata kabajamuf jedhuti sirni #Itoophiya shororka'a jira.sababni itoophiya keessati sirni #Oromoo sirna miti.gadi antuma kana kan amanne fudhate Oromoma. URL,1,0,0,0,0,0
Oromo,mee argaa xoobiyaan Oromoo ummataa waliin dhahuun ittiin proopogaandaa isaan ittiin Oromoo ummataa irratti banuu barbaadan Warrii Xoobiyaa kunii hanna sagaagalummaa fakkeessuu weeraran fi sosobaan Sagalee Oromoo ummataa ukkaamsuuf yaaluu barbaduu arga URL,1,0,0,0,0,0
Oromo,Maalummaa Imaammatasaaf Dookumentii jiran hunda qarshii tokko malee fuudhee uummata duratti gadi jigsuu qaba. Wanti qarshii hojjetan yeroo hunda rakkoo qabdi rakkoo fiddis,1,0,0,0,0,0
Oromo,Oromo nama gudddaa Baga kee kee taaate,0,0,0,1,0,0
Oromo,Mashaaalllaaa sanyiii oromo siiiraa sabaaa,0,0,0,1,0,0
Oromo,Duuti hunda keenyaafuu hin hafu. Alaabaa gabrionfataatiin marfamee awwaalamuun Galaasaa garuu lama du’uu dha! Kun Oromoo hundaaf qaanii guddaa dha! Hedduu nama dhukkubsa!! Quuroo gara duutetti awwaalu jedhanii waanti godhan hin jiru!Ekeraan kee haa boqotu! Rest In Peace!,0,0,0,0,1,0
Oromo,Hojii gaaarii jabaaadhaa kabajamoo preeezidantii keenya,0,0,0,1,0,0
Oromo,#WALLOO!!Hawaasni keenya Oromoo Walloo lolli eenyummaa lafaa fi lafee isaanii duguuguu erga irratti labsamee kaasee boqonnaa takka malee sa’aa namaan dararaa fi hiraaraa hamaatti jiru. Lola qindaawaa gidduu kana bifa addaatin irratti gaggeeffameen namni hedduun miidhamee URL,0,0,0,0,1,0
Oromo,Dechasa mattti naf taiii sanyi kooo kabajan si gafadhaa,0,0,0,0,0,0
Oromo,"Yaaa Rabbbiii, Oromummmaaa fi jecha miiidhamaa jiranii, Furmaaannni harka kee jiraa",0,0,0,0,1,0
Oromo,Kanarraa ka'uun barii hardhaa walitti bu'iinsa taasifameen namoota harka duwwaa irratti milishaa Fi Poolisiin dhukkaasa bananiin nama hedduu miidhanii jiru kana keessaa lubbuun nama lamaa baay'ee sodaachisadha.,0,0,0,0,1,0
Oromo,Hubannoon nam-tolchee namaa balleessa jechuun ogeeyyiin akeekkachiisan,0,0,0,0,0,0
Oromo,Jireenyi rabbiin umamaan nu badhaase biyyatti Ethiopia jedhamtu kessatti yakka taatee,1,0,0,0,0,0
Oromo,Kkkkolfan dhumneee,0,0,0,1,0,0
Oromo,Waa bilisiiin laa'uu hojii hoja'adhu balee  Yaa kolfannuuu fixee  Jaa'abadha hedu nama tola,0,0,0,1,0,0
Oromo,"Warra Walloo Xiyyaaran keessa, ilmaan walloo Xiyyaaran dhumaa jiru!#StopBombingWalloo!",0,0,0,0,1,0
Oromo,Biyya abbaa isaanii irratti Xiyyaaran dhumaa jiru!#StopBombingWalloo!,0,0,0,0,1,0
Oromo,Eertiraanis amma biyya taatee akka'mercenary'tti Itoophiyaa biyya abbaa hin qabnetti duulte.,1,0,0,0,0,0
Oromo,Loltuun US kan biyyashee seenee jibba sanyummaa baqateeti' jette Kooriyaan Kaabaa,0,0,0,0,0,0
Oromo,Kenyaaa mooo mana hadhaaa hiyetttiii mana wallli gubbba kuni rabbbiii biraaattti jibamadhaa,0,0,0,0,1,0
Oromo,Ummata baroota dheeraaf Waliin jiraataa turee fi waliin jiraataa jiruudha.haaluma kanaan Humni shoororkeessaa TPLF kun Saboota Obbolaa waliin jiraataa jiran kan diina walitti godhuudhaaf halkanii fi guyyaa Ajjeechaan Jumlaa Saba Amaaraa Affaarii fi Oromoo walloo irratti raaw'ataa,1,0,0,0,1,0
Oromo,salaa hadhaa kee dhalaa saree,0,1,0,0,0,0
Oromo,Yeroon booda guufuun guddaan 1 ni buqqa'a.Gafaas galataan fuula goftichaa dhabbanaa.Boqonnaan nuf ta'a,0,0,0,1,0,0
Oromo,bareda jaba jolfaan nuu fixan malee,0,0,0,1,0,0
Oromo,ABO irraatti shirri dalagamee karaa obbo Taayyee Danda’aa ifa ba’ee. Osoo mortuun mortuu hin hora abban horuu. Bilxiginnan saree maratee taatee jirti yaa ummaata oromoo of eeggaannoo chimsa.,0,1,0,0,0,0
Oromo,Durii akkaakayyuun kenya raatuu tti koolfaan ta'aa (kani arrabni dhaalchuu kormuu yaabee hin dhaalchuu)kanaafuu Opdo eergamtuun diina kani garaa malee gurra hin qabnee raatun nu keessatti dhaalatee rakkaana.,0,1,0,0,0,0
Oromo,Durii akkaakayyuun kenya raatuu tti koolfaan ta'aa (kani arrabni dhaalchuu kormuu yaabee hin dhaalchuu)kanaafuu Opdo eergamtuun diina kani garaa malee gurra hin qabnee raatun nu keessatti dhaalatee rakkaana.,0,1,0,0,0,0
Oromo,Durii akkaakayyuun kenya raatuu tti koolfaan ta'aa (kani arrabni dhaalchuu kormuu yaabee hin dhaalchuu)kanaafuu Opdo eergamtuun diina kani garaa malee gurra hin qabnee raatun nu keessatti dhaalatee rakkaana.,0,1,0,0,0,0
Oromo,Durii akkaakayyuun kenya raatuu tti koolfaan ta'aa (kani arrabni dhaalchuu kormuu yaabee hin dhaalchuu)kanaafuu Opdo eergamtuun diina kani garaa malee gurra hin qabnee raatun nu keessatti dhaalatee rakkaana.,0,1,0,0,0,0
Oromo,Durii akkaakayyuun kenya raatuu tti koolfaan ta'aa (kani arrabni dhaalchuu kormuu yaabee hin dhaalchuu)kanaafuu Opdo eergamtuun diina kani garaa malee gurra hin qabnee raatun nu keessatti dhaalatee rakkaana.,0,1,0,0,0,0
Oromo,Afrika Kibbaa beeksisuuf Tireevar Nohaaf doolaarri mil 1.7 kaffalamuufi jedhamuun dheekkamsa kaase,0,0,0,0,0,0
Oromo,userxc9gd2el6v sharmuxaaa hadhaaa keeeti demiii harrren hadhaaa keee haaa saluuu duraaa oromifffaaa barrresssu bariii sanyiii namaaa nyatuuu dhalaaa qomaxaaa kadhatttu,0,1,0,0,0,0
Oromo,Wayyuu hirko,0,0,0,0,1,0
Oromo,Ashamaa Ashamaa Ijoollee keenya isin waliiin jirra Mee Maaati naaf taa nu gargaraa,0,0,0,0,0,0
Oromo,Isaa tahus dhiisus Mirga qabda kanaaf immoo maqaa biroo sii baasu dandeenyuu. Garuu oromoo tahuu rabbitu Isa uume homaa gochuu dandahu jijjiruus hin dandahu. Abiy amantaa fedhe qabachuu Ni dandaha. Garuu kaabinee Ni qaba. @<username> Mootummaan amantaas sabaas hin qabu.,0,1,0,0,0,0
Oromo,Oromoo ummatiin ammaraaf yaaddoo hin taane manasaaati Oromoo ammaraas oromoof dooktar ambaachoo mokonnin,0,0,0,0,0,0
Oromo,Namni bishaan boresuu odoo jiru bishaan qulquluu hin dhuganii. Warri soba dubatuu odo jiru biyye nagaa hinargatuu. Soba kessan dhiisa.biitamttu Wayaane hin ta'eena!Kun Oromoof safuudha!,0,1,0,0,0,0
Oromo,Abdi Raggaasaa hidhaatii hiikamaniiru jedhamaa jira. Hoggansi olaanaa ABO jaal Baga Gammadine!#free the rest also,0,0,0,1,0,0
Oromo,Oromo Muziqaa Baandii - Taayyee Tasammaa (Motummaa #Ethiopia Dargiitiin dabaalame sirbee) Oromo Muziqaa Baandii,0,0,0,0,0,1
Oromo,Oromo Muziqaa Baandii - Taayyee Tasammaa (Motummaa #Ethiopia Dargiitiin dabaalame sirbee) Oromo Muziqaa Baandii,0,0,0,0,0,1
Oromo,Oromo Muziqaa Baandii - Taayyee Tasammaa (Motummaa #Ethiopia Dargiitiin dabaalame sirbee) Oromo Muziqaa Baandii,0,0,0,0,0,1
Oromo,Oromo Muziqaa Baandii - Taayyee Tasammaa (Motummaa #Ethiopia Dargiitiin dabaalame sirbee) Oromo Muziqaa Baandii,0,0,0,0,0,1
Oromo,Oromo Muziqaa Baandii - Taayyee Tasammaa (Motummaa #Ethiopia Dargiitiin dabaalame sirbee) Oromo Muziqaa Baandii,0,0,0,0,0,1
Oromo,Ayyyaaannni Cuuuphaaa barana haaala foooyyyaaaa taheeen kabajamuuun isaaa bayyyeee gammmachiiisa dha Akkka ittti fufuuuf ciminan haaa hojjjatamuuu,0,0,0,1,1,0
Oromo,Sababan gabbara mormeef dhiironni hedduun narraa dheessan- Dubartii Indiyaa,0,0,0,0,0,0
Oromo,Amajjii 1 seena qabeessa guyyaa itti rasaasni Waraana Bilisuummaa Oromoo yeroo jalqabaatiif eegdota impaayerattii habashaatti dhuka’edha. Har’as gootni kaayyoo ganamaa sana bakkaan ga'uuf dafqa dhiigaan makaa xuruurfataa as gahe amma illee imalaa jiru kanaan maatii warra kaayyoo URL,0,0,0,1,0,0
Oromo,@<username> Namoonni 14 du'anii jiruu Abba gadaa ykn Abbaa Bokkuu dabalaatee,0,0,0,0,0,0
Oromo,itoophiyaa diigu amaaraa ilaalcha hamaa nafxanyaati,0,1,0,0,0,0
Oromo,"Leeencooo fooon hadhaaa kooo, walaalaa kanaa kanaa!",0,0,0,1,0,0
Oromo,WBO koo My Hero My king abdii saba naf jecha siif jedha nuuf jechaa akkana taatee mooting koo URL,0,0,0,1,0,0
Oromo,Wayyaanee qawwee tokko malee Qeerroon Oromoo aangoo irraa buuse. Mootummaan biltsiginnaa kunimmoo sanaayyuu gadi. Nutu tokkummaa dhabe malee qabsoo karaa nagayaan geggeeffamu harka 1000x qabsoo waraanaa caalaa filatamaadhas furmaata yeroo dheeraa qabatee dhufas.,1,0,0,0,0,0
Oromo,"Oromo 1t na ofkalcha, waaan qabnu sirrrefachu wayyya jedhen akkka oromo 1t na ofkalcha.",0,0,0,1,0,0
Oromo,Kaleessa University fiinfinneerraa eebbifamee Moora diinaa tiksaa ture! Qabxii gaarii galmeessuudhaanis badhaasa warqees argatee ture! Har'ammoo WBOtti dabalamee Walabummaa Oromiyaaf hidhatee qabsa'aa jira! (Moibon Barke) URL,0,0,0,1,0,0
Oromo,Kaleessa University fiinfinneerraa eebbifamee Moora diinaa tiksaa ture! Qabxii gaarii galmeessuudhaanis badhaasa warqees argatee ture! Har'ammoo WBOtti dabalamee Walabummaa Oromiyaaf hidhatee qabsa'aa jira! (Moibon Barke) URL,0,0,0,1,0,0
Oromo,Kaleessa University fiinfinneerraa eebbifamee Moora diinaa tiksaa ture! Qabxii gaarii galmeessuudhaanis badhaasa warqees argatee ture! Har'ammoo WBOtti dabalamee Walabummaa Oromiyaaf hidhatee qabsa'aa jira! (Moibon Barke) URL,0,0,0,1,0,0
Oromo,Kaleessa University fiinfinneerraa eebbifamee Moora diinaa tiksaa ture! Qabxii gaarii galmeessuudhaanis badhaasa warqees argatee ture! Har'ammoo WBOtti dabalamee Walabummaa Oromiyaaf hidhatee qabsa'aa jira! (Moibon Barke) URL,0,0,0,1,0,0
Oromo,Kaleessa University fiinfinneerraa eebbifamee Moora diinaa tiksaa ture! Qabxii gaarii galmeessuudhaanis badhaasa warqees argatee ture! Har'ammoo WBOtti dabalamee Walabummaa Oromiyaaf hidhatee qabsa'aa jira! (Moibon Barke) URL,0,0,0,1,0,0
